game_status,dealer_total,dealer_cards,player_name,player_total,player_cards,player_wager,player_balance,running_count,deck_remaining_percent,true_count,remaining_cards
dealer wins,21,six queen five ,computer,20,ace four five ten ,100,0,1,0.8076923076923077,1.2380952380952381,",ace,eight,queen,four,ten,six,three,seven,ten,six,two,four,ten,king,eight,seven,king,nine,king,ace,two,four,jack,king,queen,jack,six,eight,seven,eight,five,five,three,three,seven,jack,nine,ace"
blackjack,22,eight four ten ,computer,21,ace queen ,100,200,0,0.6730769230769231,0.0,",six,three,seven,ten,six,two,four,ten,king,eight,seven,king,nine,king,ace,two,four,jack,king,queen,jack,six,eight,seven,eight,five,five,three,three,seven,jack,nine,ace"
Tie,19,three ten two four ,computer,19,six seven six ,100,200,1,0.5769230769230769,1.7333333333333334,",ten,king,eight,seven,king,nine,king,ace,two,four,jack,king,queen,jack,six,eight,seven,eight,five,five,three,three,seven,jack,nine,ace"
player wins,17,king seven ,computer,18,ten eight ,100,300,-1,0.4423076923076923,-2.2608695652173916,",king,nine,king,ace,two,four,jack,king,queen,jack,six,eight,seven,eight,five,five,three,three,seven,jack,nine,ace"
dealer wins,21,seven four queen ,computer,20,ten queen ,100,200,-1,0.9230769230769231,-1.0833333333333333,",nine,eight,jack,king,ten,ace,three,five,seven,nine,four,ten,seven,ace,jack,eight,nine,five,queen,six,three,three,four,five,nine,seven,five,eight,four,king,six,eight,jack,two,two,jack,ace,ten,queen,ace,three,two,king,six,king,six"
player wins,18,eight king ,computer,19,nine jack ,100,300,-3,0.8269230769230769,-3.6279069767441863,",ten,ace,three,five,seven,nine,four,ten,seven,ace,jack,eight,nine,five,queen,six,three,three,four,five,nine,seven,five,eight,four,king,six,eight,jack,two,two,jack,ace,ten,queen,ace,three,two,king,six,king,six"
dealer bust,22,ace five seven nine ,computer,13,ten three ,100,400,-3,0.75,-4.0,",four,ten,seven,ace,jack,eight,nine,five,queen,six,three,three,four,five,nine,seven,five,eight,four,king,six,eight,jack,two,two,jack,ace,ten,queen,ace,three,two,king,six,king,six"
Tie,21,ten ace ,computer,21,four seven jack ,100,400,-4,0.6346153846153846,-6.303030303030304,",eight,nine,five,queen,six,three,three,four,five,nine,seven,five,eight,four,king,six,eight,jack,two,two,jack,ace,ten,queen,ace,three,two,king,six,king,six"
Tie,19,nine queen ,computer,19,eight five six ,100,400,-4,0.5384615384615384,-7.428571428571429,",three,three,four,five,nine,seven,five,eight,four,king,six,eight,jack,two,two,jack,ace,ten,queen,ace,three,two,king,six,king,six"
dealer wins,20,three five seven five ,computer,16,three four nine ,100,300,0,0.4423076923076923,0.0,",eight,four,king,six,eight,jack,two,two,jack,ace,ten,queen,ace,three,two,king,six,king,six"
Tie,21,king ace ,computer,21,eight five eight ,100,300,-1,0.9230769230769231,-1.0833333333333333,",seven,eight,seven,jack,two,ace,queen,king,king,ace,two,ten,five,queen,queen,jack,seven,four,two,nine,ten,five,jack,six,six,nine,six,three,nine,two,queen,three,ten,nine,four,jack,ace,four,seven,three,ten,six,three,king,eight,four"
dealer wins,18,eight jack ,computer,17,seven seven two ace ,100,200,-2,0.8269230769230769,-2.418604651162791,",queen,king,king,ace,two,ten,five,queen,queen,jack,seven,four,two,nine,ten,five,jack,six,six,nine,six,three,nine,two,queen,three,ten,nine,four,jack,ace,four,seven,three,ten,six,three,king,eight,four"
dealer wins,21,king ace ,computer,20,queen king ,100,100,-6,0.7115384615384616,-8.432432432432432,",two,ten,five,queen,queen,jack,seven,four,two,nine,ten,five,jack,six,six,nine,six,three,nine,two,queen,three,ten,nine,four,jack,ace,four,seven,three,ten,six,three,king,eight,four"
dealer wins,20,ten queen ,computer,17,two five queen ,100,0,-6,0.6346153846153846,-9.454545454545455,",jack,seven,four,two,nine,ten,five,jack,six,six,nine,six,three,nine,two,queen,three,ten,nine,four,jack,ace,four,seven,three,ten,six,three,king,eight,four"
dealer wins,18,seven two nine ,computer,14,jack four ,100,-100,-5,0.5384615384615384,-9.285714285714286,",ten,five,jack,six,six,nine,six,three,nine,two,queen,three,ten,nine,four,jack,ace,four,seven,three,ten,six,three,king,eight,four"
player wins,17,five six six ,computer,20,ten jack ,100,0,-5,0.4423076923076923,-11.304347826086957,",nine,six,three,nine,two,queen,three,ten,nine,four,jack,ace,four,seven,three,ten,six,three,king,eight,four"
dealer wins,19,two four three queen ,computer,12,five seven ,100,-100,3,0.9230769230769231,3.25,",six,three,eight,eight,four,jack,ten,queen,seven,two,five,jack,four,six,queen,ace,queen,ace,seven,five,king,nine,ace,ten,six,king,jack,eight,four,nine,ace,six,king,two,nine,two,eight,king,ten,three,ten,nine,three,jack,seven"
dealer wins,21,three eight jack ,computer,18,six eight four ,100,-200,5,0.8076923076923077,6.190476190476191,",ten,queen,seven,two,five,jack,four,six,queen,ace,queen,ace,seven,five,king,nine,ace,ten,six,king,jack,eight,four,nine,ace,six,king,two,nine,two,eight,king,ten,three,ten,nine,three,jack,seven"
Tie,17,queen two five ,computer,17,ten seven ,100,-200,4,0.6923076923076923,5.777777777777778,",jack,four,six,queen,ace,queen,ace,seven,five,king,nine,ace,ten,six,king,jack,eight,four,nine,ace,six,king,two,nine,two,eight,king,ten,three,ten,nine,three,jack,seven"
dealer bust,24,four queen queen ,computer,17,jack six ace ,100,-100,4,0.5961538461538461,6.709677419354839,",ace,seven,five,king,nine,ace,ten,six,king,jack,eight,four,nine,ace,six,king,two,nine,two,eight,king,ten,three,ten,nine,three,jack,seven"
player bust,17,seven king ,computer,26,ace five nine ace ten ,100,-200,3,0.4807692307692307,6.24,",six,king,jack,eight,four,nine,ace,six,king,two,nine,two,eight,king,ten,three,ten,nine,three,jack,seven"
dealer bust,23,four nine king ,computer,20,ace three jack six ,100,-100,1,0.9230769230769231,1.0833333333333333,",four,queen,seven,six,three,jack,two,nine,six,two,ten,nine,eight,eight,ten,eight,queen,ace,seven,five,four,ace,jack,queen,nine,seven,ten,three,ten,two,six,jack,queen,five,two,seven,ace,five,king,king,eight,three,five,king"
dealer bust,26,queen six jack ,computer,14,four seven three ,100,0,2,0.7884615384615384,2.5365853658536586,",two,nine,six,two,ten,nine,eight,eight,ten,eight,queen,ace,seven,five,four,ace,jack,queen,nine,seven,ten,three,ten,two,six,jack,queen,five,two,seven,ace,five,king,king,eight,three,five,king"
dealer wins,20,nine two nine ,computer,18,two six ten ,100,-100,5,0.6730769230769231,7.428571428571428,",eight,eight,ten,eight,queen,ace,seven,five,four,ace,jack,queen,nine,seven,ten,three,ten,two,six,jack,queen,five,two,seven,ace,five,king,king,eight,three,five,king"
dealer bust,26,eight eight queen ,computer,18,eight ten ,100,0,4,0.5576923076923077,7.172413793103448,",ace,seven,five,four,ace,jack,queen,nine,seven,ten,three,ten,two,six,jack,queen,five,two,seven,ace,five,king,king,eight,three,five,king"
dealer wins,21,seven four queen ,computer,17,ace five ace jack ,100,-100,5,0.46153846153846156,10.833333333333332,",nine,seven,ten,three,ten,two,six,jack,queen,five,two,seven,ace,five,king,king,eight,three,five,king"
dealer bust,25,queen six nine ,computer,15,three eight four ,100,0,1,0.9230769230769231,1.0833333333333333,",five,queen,seven,queen,six,four,eight,king,ace,jack,two,three,seven,eight,king,ace,queen,five,four,five,ten,two,six,four,jack,king,king,three,jack,ten,jack,ten,nine,seven,six,nine,two,five,seven,eight,nine,ten,ace,two,ace"
dealer wins,20,queen queen ,computer,18,five seven six ,100,-100,0,0.8076923076923077,0.0,",four,eight,king,ace,jack,two,three,seven,eight,king,ace,queen,five,four,five,ten,two,six,four,jack,king,king,three,jack,ten,jack,ten,nine,seven,six,nine,two,five,seven,eight,nine,ten,ace,two,ace"
player bust,19,eight ace ,computer,24,four king jack ,100,-200,-1,0.7115384615384616,-1.4054054054054053,",two,three,seven,eight,king,ace,queen,five,four,five,ten,two,six,four,jack,king,king,three,jack,ten,jack,ten,nine,seven,six,nine,two,five,seven,eight,nine,ten,ace,two,ace"
dealer bust,22,three eight ace queen ,computer,19,two seven king ,100,-100,1,0.6153846153846154,1.625,",five,four,five,ten,two,six,four,jack,king,king,three,jack,ten,jack,ten,nine,seven,six,nine,two,five,seven,eight,nine,ten,ace,two,ace"
Tie,18,four ten four ,computer,18,five five two six ,100,-100,3,0.4807692307692307,6.24,",jack,king,king,three,jack,ten,jack,ten,nine,seven,six,nine,two,five,seven,eight,nine,ten,ace,two,ace"
player bust,17,seven queen ,computer,26,queen six jack ,100,-200,-1,0.9230769230769231,-1.0833333333333333,",seven,two,six,jack,nine,five,ten,two,seven,five,ten,nine,three,ace,six,five,eight,five,ace,four,nine,eight,nine,two,ten,king,seven,ten,ace,three,jack,jack,four,six,three,king,queen,four,ace,four,two,eight,three,queen,eight,king"
player bust,17,two jack five ,computer,22,seven six nine ,100,-300,0,0.8269230769230769,0.0,",ten,two,seven,five,ten,nine,three,ace,six,five,eight,five,ace,four,nine,eight,nine,two,ten,king,seven,ten,ace,three,jack,jack,four,six,three,king,queen,four,ace,four,two,eight,three,queen,eight,king"
Tie,17,two five ten ,computer,17,ten seven ,100,-300,1,0.7115384615384616,1.4054054054054053,",nine,three,ace,six,five,eight,five,ace,four,nine,eight,nine,two,ten,king,seven,ten,ace,three,jack,jack,four,six,three,king,queen,four,ace,four,two,eight,three,queen,eight,king"
dealer wins,17,three six eight ,computer,15,nine ace five ,100,-400,2,0.6153846153846154,3.25,",five,ace,four,nine,eight,nine,two,ten,king,seven,ten,ace,three,jack,jack,four,six,three,king,queen,four,ace,four,two,eight,three,queen,eight,king"
dealer wins,20,ace nine ,computer,17,five four eight ,100,-500,3,0.5,6.0,",nine,two,ten,king,seven,ten,ace,three,jack,jack,four,six,three,king,queen,four,ace,four,two,eight,three,queen,eight,king"
player bust,18,jack eight ,computer,26,nine seven ten ,100,-600,-1,0.9230769230769231,-1.0833333333333333,",five,queen,queen,eight,five,seven,ace,nine,jack,queen,four,five,ace,six,four,king,eight,ace,four,six,two,six,three,ten,nine,king,king,seven,three,jack,nine,eight,six,ace,king,two,two,queen,two,jack,five,four,three,seven,ten,ten"
player wins,18,queen eight ,computer,20,five queen five ,100,-500,-2,0.8269230769230769,-2.418604651162791,",seven,ace,nine,jack,queen,four,five,ace,six,four,king,eight,ace,four,six,two,six,three,ten,nine,king,king,seven,three,jack,nine,eight,six,ace,king,two,two,queen,two,jack,five,four,three,seven,ten,ten"
player bust,21,ace jack ,computer,26,seven nine queen ,100,-600,-4,0.7307692307692308,-5.473684210526315,",four,five,ace,six,four,king,eight,ace,four,six,two,six,three,ten,nine,king,king,seven,three,jack,nine,eight,six,ace,king,two,two,queen,two,jack,five,four,three,seven,ten,ten"
dealer wins,21,five six king ,computer,19,four ace four ,100,-700,-2,0.6346153846153846,-3.151515151515152,",eight,ace,four,six,two,six,three,ten,nine,king,king,seven,three,jack,nine,eight,six,ace,king,two,two,queen,two,jack,five,four,three,seven,ten,ten"
dealer wins,17,ace six ,computer,12,eight four ,100,-800,-1,0.5192307692307692,-1.9259259259259263,",two,six,three,ten,nine,king,king,seven,three,jack,nine,eight,six,ace,king,two,two,queen,two,jack,five,four,three,seven,ten,ten"
player bust,26,six ten king ,computer,24,two three nine king ,100,-900,1,0.4423076923076923,2.2608695652173916,",seven,three,jack,nine,eight,six,ace,king,two,two,queen,two,jack,five,four,three,seven,ten,ten"
blackjack,21,two jack nine ,computer,21,jack ace ,100,-700,-2,0.9230769230769231,-2.1666666666666665,",four,four,king,eight,five,two,ace,queen,four,seven,six,king,seven,eight,five,two,king,ace,jack,five,ace,seven,jack,five,eight,four,queen,queen,six,three,nine,three,two,nine,three,eight,three,six,seven,ten,ten,six,ten,nine,king,ten"
dealer bust,25,four eight two ace queen ,computer,19,four king five ,100,-600,-1,0.8269230769230769,-1.2093023255813955,",four,seven,six,king,seven,eight,five,two,king,ace,jack,five,ace,seven,jack,five,eight,four,queen,queen,six,three,nine,three,two,nine,three,eight,three,six,seven,ten,ten,six,ten,nine,king,ten"
Tie,17,seven king ,computer,17,four six seven ,100,-600,0,0.6730769230769231,0.0,",eight,five,two,king,ace,jack,five,ace,seven,jack,five,eight,four,queen,queen,six,three,nine,three,two,nine,three,eight,three,six,seven,ten,ten,six,ten,nine,king,ten"
dealer bust,25,five king jack ,computer,21,eight two ace ,100,-500,1,0.5769230769230769,1.7333333333333334,",five,ace,seven,jack,five,eight,four,queen,queen,six,three,nine,three,two,nine,three,eight,three,six,seven,ten,ten,six,ten,nine,king,ten"
dealer wins,21,ace jack ,computer,17,five seven five ,100,-600,0,0.46153846153846156,0.0,",eight,four,queen,queen,six,three,nine,three,two,nine,three,eight,three,six,seven,ten,ten,six,ten,nine,king,ten"
player bust,19,nine queen ,computer,22,eight seven seven ,100,-700,-1,0.9230769230769231,-1.0833333333333333,",king,ten,eight,jack,jack,four,queen,two,three,seven,queen,six,three,ten,ten,ace,king,queen,eight,nine,four,ace,five,ace,jack,five,four,five,six,king,ace,four,ten,king,six,two,nine,two,five,nine,jack,seven,two,three,three,eight"
dealer wins,20,ten jack ,computer,18,king eight ,100,-800,-4,0.8269230769230769,-4.837209302325582,",jack,four,queen,two,three,seven,queen,six,three,ten,ten,ace,king,queen,eight,nine,four,ace,five,ace,jack,five,four,five,six,king,ace,four,ten,king,six,two,nine,two,five,nine,jack,seven,two,three,three,eight"
dealer bust,26,four two three seven queen ,computer,20,jack queen ,100,-700,-4,0.75,-5.333333333333333,",six,three,ten,ten,ace,king,queen,eight,nine,four,ace,five,ace,jack,five,four,five,six,king,ace,four,ten,king,six,two,nine,two,five,nine,jack,seven,two,three,three,eight"
dealer bust,23,three ten king ,computer,17,six ten ace ,100,-600,-4,0.6153846153846154,-6.5,",queen,eight,nine,four,ace,five,ace,jack,five,four,five,six,king,ace,four,ten,king,six,two,nine,two,five,nine,jack,seven,two,three,three,eight"
player wins,18,eight four ace five ,computer,19,queen nine ,100,-500,-4,0.5,-8.0,",ace,jack,five,four,five,six,king,ace,four,ten,king,six,two,nine,two,five,nine,jack,seven,two,three,three,eight"
dealer wins,20,nine ace ,computer,17,king seven ,100,-600,-2,0.9230769230769231,-2.1666666666666665,",seven,queen,five,ten,seven,jack,four,queen,eight,two,five,two,five,four,three,two,five,ten,eight,three,nine,nine,jack,king,ace,nine,king,two,three,four,ace,three,queen,six,seven,queen,jack,eight,jack,ace,king,six,six,ten,ten,six,eight"
dealer wins,20,queen ten ,computer,19,seven five seven ,100,-700,-3,0.8461538461538461,-3.5454545454545454,",jack,four,queen,eight,two,five,two,five,four,three,two,five,ten,eight,three,nine,nine,jack,king,ace,nine,king,two,three,four,ace,three,queen,six,seven,queen,jack,eight,jack,ace,king,six,six,ten,ten,six,eight"
player wins,19,four eight two five ,computer,20,jack queen ,100,-600,-4,0.75,-5.333333333333333,",two,five,four,three,two,five,ten,eight,three,nine,nine,jack,king,ace,nine,king,two,three,four,ace,three,queen,six,seven,queen,jack,eight,jack,ace,king,six,six,ten,ten,six,eight"
dealer wins,18,five three ten ,computer,13,two four two five ,100,-700,0,0.6346153846153846,0.0,",eight,three,nine,nine,jack,king,ace,nine,king,two,three,four,ace,three,queen,six,seven,queen,jack,eight,jack,ace,king,six,six,ten,ten,six,eight"
dealer bust,22,three nine jack ,computer,17,eight nine ,100,-600,1,0.5,2.0,",king,ace,nine,king,two,three,four,ace,three,queen,six,seven,queen,jack,eight,jack,ace,king,six,six,ten,ten,six,eight"
player bust,21,three queen eight ,computer,22,two five eight seven ,100,-700,2,0.9230769230769231,2.1666666666666665,",king,eight,three,nine,four,four,jack,king,queen,jack,five,nine,nine,five,ten,six,ace,five,six,four,six,king,ace,queen,ten,eight,king,six,seven,four,two,jack,two,two,nine,ten,seven,queen,seven,three,jack,ten,ace,ace"
Tie,17,eight nine ,computer,17,king three four ,100,-700,2,0.7884615384615384,2.5365853658536586,",four,jack,king,queen,jack,five,nine,nine,five,ten,six,ace,five,six,four,six,king,ace,queen,ten,eight,king,six,seven,four,two,jack,two,two,nine,ten,seven,queen,seven,three,jack,ten,ace,ace"
player bust,20,jack queen ,computer,24,four king jack ,100,-800,0,0.6923076923076923,0.0,",five,nine,nine,five,ten,six,ace,five,six,four,six,king,ace,queen,ten,eight,king,six,seven,four,two,jack,two,two,nine,ten,seven,queen,seven,three,jack,ten,ace,ace"
dealer bust,24,nine five ten ,computer,14,five nine ,100,-700,2,0.5961538461538461,3.3548387096774195,",six,ace,five,six,four,six,king,ace,queen,ten,eight,king,six,seven,four,two,jack,two,two,nine,ten,seven,queen,seven,three,jack,ten,ace,ace"
dealer wins,17,ace six ,computer,15,six five four ,100,-800,4,0.5,8.0,",six,king,ace,queen,ten,eight,king,six,seven,four,two,jack,two,two,nine,ten,seven,queen,seven,three,jack,ten,ace,ace"
player bust,17,seven king ,computer,26,six ten king ,100,-900,-1,0.9230769230769231,-1.0833333333333333,",four,five,jack,jack,three,four,king,nine,seven,five,five,eight,ace,six,two,four,seven,ace,jack,ace,queen,nine,queen,two,five,eight,seven,ten,six,three,king,queen,ten,three,four,ace,ten,nine,nine,eight,two,six,queen,jack,three,two"
